Time [s],Trigger,X-Axis_PP-3 [psi],X-Axis_PP-4 [psi],Y-Axis_PP-1 [psi],Y-Axis_PP-2 [psi]
0.010961,5.13733,0.0198364,0.00457764,-0.0137329,0.012207
0.0109615,5.13885,-0.00152588,-0.00762939,0,0.0137329
0.010962,5.13733,0.0106812,-0.012207,0.0167847,-0.00305176
0.0109625,5.13672,-0.00305176,0.00305176,0.00305176,-0.00305176
0.010963,5.13916,-0.0335693,-0.00762939,-0.0152588,0.012207
0.0109635,5.13702,-0.0167847,0,-0.012207,-0.0106812
0.010964,5.13672,-0.0244141,0.00305176,0.00915527,-0.0183105
0.0109645,5.13733,0.0228882,-0.00457764,-0.00915527,-0.00152588
0.010965,5.1355,0.0152588,-0.0244141,0.012207,0.00762939
0.0109655,5.13824,0.00457764,-0.0137329,0.00610352,0.0244141
0.010966,5.13611,0.0152588,0.0106812,0.0152588,-0.00610352
0.0109665,5.13794,0.012207,-0.0106812,-0.00152588,-0.0106812
0.010967,5.14099,-0.00915527,0.00305176,0.00762939,0.00152588
0.0109675,5.13855,0.00915527,0.00915527,0.0106812,0.00915527
0.010968,5.13641,0.0198364,-0.00762939,0.0259399,-0.00457764
0.0109685,5.1358,0.00762939,0.0152588,0.0183105,0.0106812
0.010969,5.13397,-0.00610352,-0.00305176,0.0137329,-0.012207
0.0109695,5.13519,0.0213623,-0.00762939,0,0.00915527
0.01097,5.13672,-0.00915527,0.0167847,-0.00610352,0.00762939
0.0109705,5.13733,-0.00610352,0.00305176,-0.00305176,-0.00457764
0.010971,5.13824,-0.00152588,0.0213623,0.00610352,0.00305176
0.0109715,5.13885,0.0213623,0.0167847,0.00305176,-0.00915527
0.010972,5.13733,0.038147,0.0167847,-0.00762939,-0.0152588
0.0109725,5.13947,-0.00915527,-0.0106812,0.0106812,-0.00457764
0.010973,5.13428,0,0.00152588,0.00457764,0.00915527
0.0109735,5.13977,0.00152588,-0.0198364,-0.00152588,0.00610352
0.010974,5.1358,-0.0167847,0.00457764,0.00762939,-0.00762939
0.0109745,5.13763,0.0106812,0.0198364,-0.00152588,-0.012207
0.010975,5.14099,0.0106812,0.0244141,-0.00305176,0.00305176
0.0109755,5.13672,0.0259399,0.0137329,0.00915527,0.0167847
0.010976,5.14252,0.0137329,-0.00305176,0.00915527,0.00915527
0.0109765,5.14679,-0.00610352,-0.0335693,-0.00457764,-0.012207
0.010977,5.15472,0.00915527,0,-0.00152588,0.00457764
0.0109775,5.16571,0.00610352,-0.00610352,0.00457764,0.0167847
0.010978,5.17059,0.0244141,0.012207,0.00915527,0.00152588
0.0109785,5.16846,0.0289917,0.0152588,0,0.0167847
0.010979,5.16754,0.0411987,-0.00762939,0.00152588,0.0244141
0.0109795,5.16724,0.0152588,-0.012207,-0.00152588,0.00762939
0.01098,5.16113,0.0106812,-0.00762939,-0.00305176,0.0213623
0.0109805,5.15839,-0.0152588,-0.00915527,0.0137329,0.0152588
0.010981,5.15503,0,0.00610352,0.0106812,0.00152588
0.0109815,5.1535,0.0106812,0.00305176,0.012207,0.0259399
0.010982,5.1535,0.00457764,0,0.00610352,-0.00762939
0.0109825,5.14771,0.0305176,0.00610352,0.012207,0.0152588
0.010983,5.14801,0.0350952,0.0137329,0.0289917,0.0106812
0.0109835,5.14465,0.00152588,-0.00610352,0.012207,0.0137329
0.010984,5.14435,-0.0137329,0.0335693,0.0137329,-0.00305176
0.0109845,5.14465,0.0228882,0.012207,0.00762939,0.0106812
0.010985,5.14374,0.0106812,-0.00915527,0.00762939,0.0106812
0.0109855,5.14496,0.0289917,-0.0183105,0.0152588,0.0167847
0.010986,5.14526,0.0350952,-0.0228882,0.00762939,-0.00305176
0.0109865,5.14099,0.0167847,-0.0183105,0.0228882,0.0137329
0.010987,5.14252,0.00762939,-0.0289917,0,0.0213623
0.0109875,5.1416,-0.0213623,-0.0137329,0.0106812,-0.0152588
0.010988,5.14191,0.0106812,-0.0305176,-0.00305176,-0.0152588
0.0109885,5.14099,-0.00610352,-0.00762939,-0.0198364,-0.0244141
0.010989,5.1416,0.00610352,0.0198364,-0.0228882,-0.0106812
0.0109895,5.14313,-0.00152588,-0.012207,-0.0183105,-0.00915527
0.01099,5.1416,0.012207,-0.00762939,-0.0152588,0.0152588
0.0109905,5.1416,0.0167847,-0.0137329,-0.0137329,0.00762939
0.010991,5.1416,0,-0.0106812,-0.00610352,-0.012207
0.0109915,5.14282,0.0137329,0.00152588,-0.0106812,0.0198364
0.010992,5.14099,0.00152588,0.0198364,-0.0167847,-0.00915527
0.0109925,5.1416,0.00457764,-0.00305176,0,0.00305176
0.010993,5.14221,0.0137329,0.0167847,-0.0152588,0.0244141
0.0109935,5.14252,0.00305176,0.00305176,0.0213623,0.00305176
0.010994,5.14435,0.0152588,-0.00457764,0,0.012207
0.0109945,5.13916,-0.00457764,0,-0.0183105,0.0167847
0.010995,5.1413,-0.00610352,-0.012207,-0.0350952,0.00610352
0.0109955,5.14008,0.0106812,0.00152588,-0.00305176,0.00762939
0.010996,5.14404,-0.0213623,0.00915527,-0.0213623,-0.00610352
0.0109965,5.14252,0.00457764,-0.0106812,-0.00915527,0.00762939
0.010997,5.14191,-0.00610352,-0.00610352,-0.00457764,0.0167847
0.0109975,5.14191,0.0335693,0.0213623,-0.00152588,0.0305176
0.010998,5.14221,0.0457764,-0.0228882,0.00610352,-0.00610352
0.0109985,5.1413,0.00915527,-0.0259399,0.012207,0.00610352
0.010999,5.14008,0.0228882,-0.0137329,0.00305176,0.00305176
0.0109995,5.13824,-0.0152588,-0.00305176,-0.012207,0.00762939
0.011,5.14038,0.00457764,-0.0152588,0.00152588,0.0152588
0.0110005,5.1416,0.0259399,-0.0167847,-0.00762939,0.00457764
0.011001,5.14069,0.0106812,-0.0152588,-0.00915527,0.00457764
0.0110015,5.13824,0,-0.0244141,-0.012207,0.00762939
0.011002,5.13916,-0.0167847,-0.0152588,-0.00457764,0.00457764
0.0110025,5.14038,0.012207,0.00762939,-0.0274658,0.00152588
0.011003,5.1416,-0.00152588,-0.0152588,0,0.0289917
0.0110035,5.13916,0.0152588,0.00915527,0.00305176,0.0198364
0.011004,5.14069,0.00152588,-0.0106812,-0.00457764,0.0259399
0.0110045,5.14252,0.0289917,-0.0167847,0.00152588,0.0274658
0.011005,5.14038,0.00915527,0.00305176,-0.0183105,0.00152588
0.0110055,5.14191,0.0167847,-0.00305176,-0.0106812,-0.00457764
0.011006,5.14038,0.012207,-0.00152588,0.0244141,0.012207
0.0110065,5.14008,0.0320435,0.0106812,-0.00152588,-0.00762939
0.011007,5.13916,-0.00915527,0.00610352,-0.00915527,-0.0183105
0.0110075,5.14313,0.0335693,0.00305176,-0.00152588,0
0.011008,5.14099,0.0305176,-0.00305176,0.0244141,0.00915527
0.0110085,5.14008,0.0183105,0.00305176,0.00457764,0.0198364
0.011009,5.14038,-0.0167847,-0.00915527,0.0183105,0.0259399
0.0110095,5.13794,-0.0183105,-0.0274658,0.012207,0.0152588
0.01101,5.1416,0.0213623,0.0152588,0.0366211,0.038147
0.0110105,5.14008,0.00915527,0.012207,0.0183105,0.0305176
0.011011,5.14038,0.0106812,-0.0228882,-0.0137329,0.0183105
0.0110115,5.1416,0.0198364,0,0.00152588,0.012207
0.011012,5.1413,0.0167847,-0.00915527,-0.0106812,0.012207
0.0110125,5.14099,0.00610352,0.00152588,0.0167847,0.00762939
0.011013,5.13947,-0.0244141,0,0.0137329,0.0350952
0.0110135,5.13885,-0.00762939,0.00305176,-0.00762939,0.00457764
0.011014,5.13824,-0.0183105,-0.0183105,0.00610352,0.00305176
0.0110145,5.13916,-0.00762939,0.0152588,0.00610352,0.0183105
0.011015,5.14038,0.00305176,-0.0274658,0.00457764,0.00152588
0.0110155,5.13916,0.0167847,-0.0274658,0.00152588,0.00457764
0.011016,5.13916,0.00915527,-0.0167847,0.00152588,0.00762939
0.0110165,5.13763,-0.012207,0.00305176,0.00915527,0.0152588
0.011017,5.13855,0.00457764,-0.0152588,0.012207,0.00915527
0.0110175,5.14008,0.00457764,-0.0106812,0.0289917,0.00762939
0.011018,5.14008,-0.0167847,0,0.0213623,0.0198364
0.0110185,5.13733,0.0152588,-0.0167847,0.00915527,0.00762939
0.011019,5.13885,0.0228882,0.012207,0.0228882,0.0137329
0.0110195,5.13885,0.0152588,-0.00762939,0.0152588,0.00762939
0.01102,5.13916,-0.0137329,-0.0167847,0.0137329,0.0183105
0.0110205,5.13947,0.0152588,-0.012207,0.0213623,0.00915527
0.011021,5.14038,0.00305176,-0.0473022,0.0198364,0.0274658
0.0110215,5.13916,-0.0259399,-0.0213623,-0.00305176,0.012207
0.011022,5.13947,0.00457764,-0.0213623,0.0228882,0.00915527
0.0110225,5.13794,0.00610352,-0.0183105,0.0396729,0.00152588
0.011023,5.13611,0.00457764,-0.0137329,0.0320435,-0.00915527
0.0110235,5.13916,0.00305176,0,0.0289917,0.0228882
0.011024,5.13794,-0.0213623,-0.0244141,0.00457764,0.00457764
0.0110245,5.14069,0.0274658,0.012207,0.0350952,0.00305176
0.011025,5.13672,0.0106812,-0.00762939,0.0213623,0.0183105
0.0110255,5.13855,0.00762939,-0.0228882,0.0198364,-0.0106812
0.011026,5.13916,0.0289917,-0.00610352,0.0244141,0.0137329
0.0110265,5.14008,0.00457764,-0.0259399,0.0137329,0.0259399
0.011027,5.13885,0.0228882,-0.0228882,0.0396729,0.0198364
0.0110275,5.13702,0.00457764,0.00152588,0.0198364,0.0289917
0.011028,5.13885,0.0152588,-0.0152588,0.0320435,0.00457764
0.0110285,5.13977,-0.00762939,-0.0305176,0.0549316,0.0183105
0.011029,5.13824,-0.0106812,-0.00152588,0.0289917,0.0259399
0.0110295,5.13733,0,0.00152588,0.0274658,0.0198364
0.01103,5.13794,0.0213623,-0.00610352,0.0335693,0.0198364
0.0110305,5.14038,0.0244141,-0.0152588,0.050354,-0.0106812
0.011031,5.13855,-0.00915527,0.00152588,0.0320435,0.00152588
0.0110315,5.13702,0.00762939,-0.00152588,0.038147,0.0152588
0.011032,5.1416,0.00915527,-0.0106812,0.0167847,0.0213623
0.0110325,5.13794,-0.00152588,-0.0320435,0.0427246,0
0.011033,5.13947,0.00305176,-0.0152588,0.0183105,0.0152588
0.0110335,5.14008,0.0152588,-0.00305176,0.0137329,0.0213623
0.011034,5.13977,0.0244141,0.00457764,0.0198364,-0.00305176
0.0110345,5.14038,0.00305176,-0.0198364,0.0137329,-0.00305176
0.011035,5.14008,-0.0152588,-0.0183105,0.0259399,0
0.0110355,5.13947,0.0167847,-0.00762939,0.0350952,-0.00915527
0.011036,5.13885,-0.0198364,-0.00152588,0.0411987,0.0106812
0.0110365,5.13733,0,-0.0152588,0.0152588,0.00305176
0.011037,5.14038,0.0106812,-0.00457764,0.0350952,0.0213623
0.0110375,5.13916,-0.00762939,0.00610352,0.0396729,0.0106812
0.011038,5.13672,0.0106812,-0.0106812,0.0518799,-0.00152588
0.0110385,5.13733,-0.00152588,-0.0152588,0.0518799,-0.00762939
0.011039,5.13702,-0.00152588,0,0.0350952,-0.00762939
0.0110395,5.13916,0,-0.0167847,0.0488281,0.0167847
0.01104,5.13519,0.012207,0.00610352,0.0549316,0.00762939
0.0110405,5.13763,0.0167847,0.0305176,0.0473022,0.00610352
0.011041,5.14008,0.0335693,-0.0244141,0.0457764,-0.0167847
0.0110415,5.14099,0.0244141,-0.0244141,0.0350952,0.0198364
0.011042,5.13794,0.00457764,-0.0198364,0.0579834,0.012207
0.0110425,5.14038,0.0152588,-0.012207,0.0640869,0.0183105
0.011043,5.13794,0.0183105,-0.00610352,0.0549316,0.0259399
0.0110435,5.13916,0.00610352,-0.0228882,0.0198364,0.0259399
0.011044,5.14008,0,-0.0137329,0.0518799,0.00305176
0.0110445,5.13519,0.0473022,-0.00305176,0.050354,0.0289917
0.011045,5.13824,0.00915527,0.0152588,0.0534058,0.0198364
0.0110455,5.13794,0.0152588,0.00305176,0.0457764,0.00457764
0.011046,5.13794,0.0152588,-0.012207,0.0564575,0.0183105
0.0110465,5.14038,0.0167847,-0.0106812,0.0610352,0.0167847
0.011047,5.13794,-0.00762939,-0.00457764,0.0640869,0.0152588
0.0110475,5.13855,0.00610352,-0.00915527,0.0564575,0.00457764
0.011048,5.14008,-0.00152588,0.00305176,0.0396729,0.0228882
0.0110485,5.13702,0.0228882,-0.0167847,0.0427246,-0.00457764
0.011049,5.1355,-0.00457764,-0.00152588,0.0518799,0.00610352
0.0110495,5.1355,-0.0183105,0.00152588,0.0457764,0.0167847
0.01105,5.13885,0.0152588,-0.00305176,0.0610352,-0.00457764
0.0110505,5.13977,0.00305176,-0.0152588,0.0411987,0
0.011051,5.1358,0,0.00610352,0.0442505,0.00457764
0.0110515,5.13702,0.00915527,0.0167847,0.038147,0.00610352
0.011052,5.13794,0.0213623,-0.00610352,0.0518799,0.00305176
0.0110525,5.13794,0.0152588,-0.00762939,0.0747681,0.00152588
0.011053,5.13794,0.0228882,-0.0152588,0.0671387,0.0106812
0.0110535,5.13611,0.0106812,0.00457764,0.0839233,0.0152588
0.011054,5.13794,0.00305176,-0.00762939,0.0671387,0.0167847
0.0110545,5.13794,0,0.0137329,0.0534058,0.0106812
0.011055,5.1355,0.00457764,-0.0213623,0.0411987,0.00915527
0.0110555,5.13885,0.0106812,0,0.0701904,0.00762939
0.011056,5.13641,0.0167847,0.00457764,0.0595093,0.0366211
0.0110565,5.13733,0.00152588,0,0.0762939,0.0198364
0.011057,5.13641,0.0167847,0.00457764,0.0717163,0.0213623
0.0110575,5.13763,0.0137329,-0.00305176,0.0579834,0.00152588
0.011058,5.13672,0.00915527,0.0198364,0.062561,0.0259399
0.0110585,5.13855,0,0.00152588,0.0534058,-0.0320435
0.011059,5.14069,0.0366211,0.012207,0.0564575,0.012207
0.0110595,5.13763,0.0106812,-0.00305176,0.0549316,0.012207
0.01106,5.14038,0.0167847,0.00457764,0.0732422,-0.00305176
0.0110605,5.13763,-0.0335693,-0.0228882,0.062561,0.0305176
0.011061,5.13702,0.0152588,-0.00457764,0.0457764,0.00915527
0.0110615,5.13916,-0.0183105,-0.0152588,0.0701904,0
0.011062,5.13855,-0.0198364,-0.00457764,0.062561,-0.0106812
0.0110625,5.13855,-0.0167847,0.0152588,0.0808716,-0.00305176
0.011063,5.13977,0.00152588,-0.00610352,0.0518799,-0.0228882
0.0110635,5.13977,0,0,0.0732422,0.0106812
0.011064,5.13641,0.00762939,-0.00305176,0.0762939,-0.00152588
0.0110645,5.14374,-0.00457764,-0.012207,0.0762939,0.012207
0.011065,5.14679,0,-0.0137329,0.0793457,0.0137329
0.0110655,5.15289,-0.00610352,-0.00762939,0.0656128,-0.00305176
0.011066,5.15747,0.00915527,-0.00915527,0.0808716,-0.0366211
0.0110665,5.16602,0.0244141,-0.012207,0.0747681,0.00915527
0.011067,5.16815,0.00457764,-0.0137329,0.0671387,-0.00457764
0.0110675,5.16785,-0.0137329,-0.0305176,0.0991821,0.00457764
0.011068,5.16449,0.00457764,-0.00152588,0.0549316,0.00915527
0.0110685,5.16327,0.0213623,-0.00762939,0.0549316,-0.00610352
0.011069,5.159,-0.0213623,-0.0137329,0.0640869,0.00762939
0.0110695,5.15503,0.00457764,0.0152588,0.0747681,0.0152588
0.01107,5.15381,0.0106812,-0.00610352,0.0595093,-0.00305176
0.0110705,5.14954,0.0335693,-0.0305176,0.0610352,0.0106812
0.011071,5.14771,0.012207,-0.0152588,0.0839233,-0.00457764
0.0110715,5.14587,0.00610352,-0.00610352,0.0869751,-0.0183105
0.011072,5.14435,0.0183105,-0.00610352,0.0717163,0.0137329
0.0110725,5.14709,0.00915527,-0.00762939,0.0793457,0.0137329
0.011073,5.14526,0.0442505,-0.00610352,0.0701904,0.0167847
0.0110735,5.14404,0.0198364,0,0.0976563,0.0106812
0.011074,5.14465,-0.00610352,0.00152588,0.0762939,0.00610352
0.0110745,5.1416,0.0106812,-0.0183105,0.0762939,0.0167847
0.011075,5.14191,-0.0305176,-0.0228882,0.0747681,-0.00915527
0.0110755,5.14191,0.0167847,-0.0167847,0.0961304,0.0183105
0.011076,5.14038,-0.00610352,-0.012207,0.0671387,-0.00610352
0.0110765,5.14404,0,0.00457764,0.0900269,0.0106812
0.011077,5.14038,0.00305176,0.00610352,0.0732422,0.012207
0.0110775,5.14252,0.0350952,0,0.0808716,0.00915527
0.011078,5.14008,0.00762939,-0.00457764,0.0793457,0.0198364
0.0110785,5.14191,0.00457764,-0.0167847,0.0808716,0.00305176
0.011079,5.14008,0.0259399,-0.0137329,0.0930786,0.0213623
0.0110795,5.1416,0.0274658,-0.00305176,0.100708,0
0.01108,5.14221,0.00610352,-0.012207,0.0747681,-0.0137329
0.0110805,5.1413,-0.00457764,-0.00915527,0.0869751,0.0213623
0.011081,5.13916,0.00457764,-0.00305176,0.105286,0.0411987
0.0110815,5.14221,0.0152588,-0.0137329,0.0839233,-0.0198364
0.011082,5.14038,0.00762939,-0.00305176,0.0762939,0.0152588
0.0110825,5.13977,-0.00762939,-0.0106812,0.0747681,-0.00762939
0.011083,5.13916,0.0198364,0.00457764,0.0732422,0.0244141
0.0110835,5.1416,0,-0.0183105,0.0701904,0.0106812
0.011084,5.14099,0.00152588,0.00152588,0.0579834,0.00762939
0.0110845,5.1416,0.00915527,0.00610352,0.0686646,0.0106812
0.011085,5.14282,0.0320435,0.0137329,0.0915527,-0.0137329
0.0110855,5.14343,0.0106812,0.00457764,0.0778198,-0.00457764
0.011086,5.14099,-0.0213623,-0.0213623,0.0839233,0.0183105
0.0110865,5.1416,0.00915527,-0.0106812,0.0854492,0.0183105
0.011087,5.14008,-0.0167847,-0.0228882,0.0701904,-0.00457764
0.0110875,5.14069,-0.0183105,-0.0198364,0.0762939,0.00610352
0.011088,5.13977,0.00610352,0.00915527,0.0839233,-0.00915527
0.0110885,5.14099,0.0259399,-0.0213623,0.0854492,-0.0183105
0.011089,5.1416,0.0152588,0.0106812,0.088501,-0.00915527
0.0110895,5.1416,0.00457764,-0.00610352,0.0610352,0.0137329
0.01109,5.14069,-0.00152588,-0.00762939,0.0564575,0.00915527
0.0110905,5.1413,0.0152588,-0.00915527,0.0579834,0.0152588
0.011091,5.1416,0.0137329,-0.0137329,0.0564575,0.0137329
0.0110915,5.14282,-0.00305176,-0.00305176,0.062561,-0.00457764
0.011092,5.14038,0.0228882,-0.012207,0.0549316,0.0106812
0.0110925,5.1416,0.00915527,-0.0152588,0.0915527,0.00152588
0.011093,5.13977,-0.00152588,-0.0198364,0.0869751,0.00457764
0.0110935,5.14008,-0.0137329,-0.0228882,0.0686646,-0.0106812
0.011094,5.14008,-0.00457764,-0.0213623,0.0518799,0.00915527
0.0110945,5.13916,-0.0183105,-0.012207,0.0671387,0.00610352
0.011095,5.13794,0.0305176,-0.050354,0.0579834,0.0137329
0.0110955,5.14435,0.0213623,-0.00152588,0.0656128,0.0152588
0.011096,5.14191,0.0274658,-0.0259399,0.0717163,0.00610352
0.0110965,5.14099,0.0228882,-0.00152588,0.0686646,0.0106812
0.011097,5.13763,0.00610352,-0.00457764,0.0579834,0.00457764
0.0110975,5.13885,0.0106812,-0.0137329,0.0747681,0.0350952
0.011098,5.14221,0.0106812,-0.00152588,0.062561,0.0320435
0.0110985,5.14008,-0.00915527,-0.00457764,0.0839233,-0.00457764
0.011099,5.14038,-0.00305176,0,0.0823975,-0.00305176
0.0110995,5.13977,0.00457764,-0.00305176,0.0686646,0.0137329
0.0111,5.14008,-0.00305176,-0.00152588,0.0823975,0.0183105
0.0111005,5.1355,-0.0106812,-0.0183105,0.0762939,0.00457764
0.011101,5.13794,-0.012207,-0.00305176,0.0823975,0.00762939
0.0111015,5.14069,-0.00305176,-0.0152588,0.0610352,-0.0106812
0.011102,5.13916,-0.00915527,-0.0228882,0.088501,0.00152588
0.0111025,5.14252,-0.012207,-0.00610352,0.0793457,-0.00305176
0.011103,5.14038,0.0213623,0.0137329,0.0793457,0.00610352
0.0111035,5.13794,0.0228882,-0.00762939,0.0762939,0.0259399
0.011104,5.13672,0.0106812,-0.00457764,0.0640869,0.0167847
0.0111045,5.13641,-0.00762939,0,0.0610352,0.00305176
0.011105,5.13916,0.0106812,-0.00610352,0.0534058,0.00457764
0.0111055,5.13977,0.0198364,0.0244141,0.0534058,0.00457764
0.011106,5.13916,0.0228882,-0.012207,0.0686646,-0.00152588
0.0111065,5.1416,0.00610352,-0.0198364,0.0839233,0.0183105
0.011107,5.13885,-0.0167847,0.0106812,0.0762939,0.0289917
0.0111075,5.14099,-0.00915527,-0.00610352,0.0732422,-0.00457764
0.011108,5.13977,0.0228882,-0.00457764,0.0686646,0.0198364
0.0111085,5.13977,0.0427246,-0.00305176,0.0717163,0.0213623
0.011109,5.13855,0.00610352,0.00152588,0.0732422,0.00762939
0.0111095,5.1416,0.012207,-0.00152588,0.0701904,0.0198364
0.01111,5.14008,0.00457764,-0.0106812,0.0747681,0.012207
0.0111105,5.13947,0.0274658,0.0167847,0.0747681,0.0259399
0.011111,5.13672,0.00457764,0.0106812,0.0671387,0.00762939
0.0111115,5.14099,-0.0228882,-0.0183105,0.0366211,-0.0137329
0.011112,5.14008,0,0.0106812,0.0518799,0.0213623
0.0111125,5.13794,0.00610352,-0.0106812,0.0488281,0.0213623
0.011113,5.13916,0.0152588,-0.0152588,0.0518799,-0.0106812
0.0111135,5.13794,0.0335693,0.0106812,0.0686646,0
0.011114,5.13977,0,-0.0106812,0.0747681,0.038147
0.0111145,5.13824,0.00457764,-0.0106812,0.0640869,0.0106812
0.011115,5.13611,-0.00610352,-0.0335693,0.0732422,0.00762939
0.0111155,5.13702,0,-0.00915527,0.0549316,0.0167847
0.011116,5.14038,-0.0106812,-0.0183105,0.0640869,0.0106812
0.0111165,5.13885,-0.00610352,-0.0259399,0.0534058,0.0137329
0.011117,5.13672,-0.00915527,-0.0106812,0.0564575,0.00610352
0.0111175,5.1416,0.0350952,-0.00610352,0.0457764,0
0.011118,5.13885,-0.00610352,0.012207,0.0564575,0.0152588
0.0111185,5.13763,0.00305176,-0.00457764,0.0610352,0.0106812
0.011119,5.13824,-0.0137329,-0.0152588,0.0656128,0.0335693
0.0111195,5.13794,0.012207,0.0106812,0.0686646,0.0106812
0.01112,5.13733,0.0167847,-0.00762939,0.0457764,0.0137329
0.0111205,5.13947,0.012207,0.0213623,0.0656128,0
0.011121,5.13397,0.00762939,0.00305176,0.0534058,0.0259399
0.0111215,5.13916,0.00762939,-0.00305176,0.0717163,0.0244141
0.011122,5.13611,0.00457764,0.0106812,0.062561,-0.00610352
0.0111225,5.13611,0.00305176,0.00457764,0.0518799,0.0183105
0.011123,5.13763,0.0198364,-0.00762939,0.0518799,0.0167847
0.0111235,5.13641,0.00305176,-0.0183105,0.050354,0
0.011124,5.13885,0.00610352,0,0.0442505,0.0152588
0.0111245,5.1358,0.0427246,-0.0289917,0.0488281,0.0106812
0.011125,5.13885,0.0259399,-0.0228882,0.0564575,0.0289917
0.0111255,5.13641,0.0198364,-0.012207,0.0579834,0.0183105
0.011126,5.13428,-0.0137329,-0.0167847,0.0701904,0.00610352
0.0111265,5.13519,-0.0259399,-0.00762939,0.0350952,0.00305176
0.011127,5.13733,0,-0.00610352,0.0152588,0.0106812
0.0111275,5.13763,-0.0274658,0.0106812,0.0244141,-0.00152588
0.011128,5.13519,-0.0183105,-0.0106812,0.0198364,0.0106812
0.0111285,5.14008,0.00762939,-0.00152588,0.00762939,-0.00305176
0.011129,5.13794,-0.00152588,-0.00610352,-0.0137329,0.012207
0.0111295,5.13733,0.00305176,0.00152588,-0.0289917,0.012207
0.01113,5.13794,-0.00610352,-0.0152588,-0.00915527,0.0106812
0.0111305,5.13885,0.00457764,-0.0320435,-0.0198364,-0.00762939
0.011131,5.13672,0.00457764,-0.0152588,-0.00610352,0.00610352
0.0111315,5.13916,-0.00762939,0,-0.00305176,0.0274658
0.011132,5.13702,0.0274658,-0.012207,0.170898,0.0228882
0.0111325,5.13519,0.00457764,0.0106812,0.741577,-0.00152588
0.011133,5.13672,0.00610352,0.0213623,1.6983,0.0167847
0.0111335,5.13733,-0.012207,-0.0183105,2.74811,-0.00915527
0.011134,5.13702,-0.0137329,-0.00152588,3.862,0
0.0111345,5.13763,-0.00915527,-0.0152588,5.15442,0.0183105
0.011135,5.13672,-0.00762939,0.0198364,6.71082,0.012207
0.0111355,5.13733,0.0137329,0.0137329,8.36945,0.00305176
0.011136,5.13824,0.0549316,-0.00610352,10.0204,0
0.0111365,5.13672,0.0167847,-0.00457764,11.5555,0
0.011137,5.1358,-0.0152588,0,13.1439,-0.00457764
0.0111375,5.13763,-0.00457764,0.0183105,14.798,0.00610352
0.011138,5.13611,-0.012207,0.00457764,16.3116,0.0244141
0.0111385,5.13977,0.0183105,-0.00457764,17.6346,0.0259399
0.011139,5.13672,0.012207,-0.00610352,18.5593,0.012207
0.0111395,5.14038,0.0244141,0.00152588,19.2078,-0.00152588
0.01114,5.13458,0,0.0167847,19.6304,0.0167847
0.0111405,5.13611,-0.00457764,-0.0198364,19.902,-0.00457764
0.011141,5.13885,-0.0137329,-0.00305176,19.9799,0.0320435
0.0111415,5.13763,0.0198364,-0.0228882,19.9142,0.0152588
0.011142,5.13672,0.00762939,-0.0305176,20.0211,0.00915527
0.0111425,5.13611,0.0305176,-0.0183105,20.108,-0.00305176
0.011143,5.13733,0.0366211,-0.0106812,20.05,0.00305176
0.0111435,5.13977,0.0167847,-0.00152588,19.9844,0.00305176
0.011144,5.13672,0.0305176,-0.00457764,19.9448,0.00915527
0.0111445,5.13641,0.00457764,0.00915527,20.0455,0.0213623
0.011145,5.13397,0.0289917,-0.0183105,20.1645,0.00762939
0.0111455,5.13672,-0.00152588,-0.00762939,20.163,0.0183105
0.011146,5.13916,0.00457764,-0.00915527,20.1065,0.00610352
0.0111465,5.1358,0.0106812,0.00152588,20.1309,0.012207
0.011147,5.13611,0.00152588,0.00457764,20.1981,-0.00152588
0.0111475,5.13702,0.012207,0.012207,20.1996,0.0183105
0.011148,5.13672,-0.00610352,-0.00305176,20.1599,0.00610352
0.0111485,5.13641,0,-0.00305176,20.1004,0.0152588
0.011149,5.13824,-0.0305176,-0.0320435,20.0851,0.0106812
0.0111495,5.1413,-0.0183105,-0.00762939,20.1248,-0.00152588
0.01115,5.13733,0.0228882,-0.00457764,20.1843,-0.00457764
0.0111505,5.13794,0.0473022,-0.00610352,20.2042,-0.00457764
0.011151,5.13489,0.0366211,0.0167847,20.1248,-0.00305176
0.0111515,5.13916,0,-0.00152588,20.1187,0.0137329
0.011152,5.1416,0.0167847,0.0259399,20.1965,-0.00915527
0.0111525,5.14618,0.0350952,0.0228882,20.2011,0.00152588
0.011153,5.15137,-0.0137329,0.00915527,20.1645,0.00457764
0.0111535,5.15717,-0.00915527,-0.0259399,20.1553,0.0198364
0.011154,5.16571,0.0274658,0.0198364,20.1996,0.00457764
0.0111545,5.16724,-0.00152588,-0.00457764,20.1828,-0.0106812
0.011155,5.16724,0.00457764,-0.00762939,20.0699,-0.0167847
0.0111555,5.16449,0.0137329,-0.00610352,19.9997,-0.00762939
0.011156,5.15991,0.0106812,-0.00915527,20.0455,-0.0106812
0.0111565,5.15594,-0.0244141,-0.0259399,20.0653,-0.0167847
0.011157,5.1535,0.0183105,-0.00152588,20.0302,0.0137329
0.0111575,5.15381,0.0213623,0.00610352,20.0394,0.00152588
0.011158,5.15076,0.00610352,-0.00915527,20.076,-0.00457764
0.0111585,5.14954,0.0427246,0.0137329,20.0424,0.00457764
0.011159,5.14771,-0.00762939,-0.0152588,19.9142,-0.00305176
0.0111595,5.14648,0.0213623,0.00915527,19.9326,0.0137329
0.01116,5.14648,0.00457764,0.00305176,19.9692,-0.00610352
